-0.28135299682617188,0.047684788703918457,0.94636988639831543,0.73992812633514404,1
0.88566327095031738,-0.32223004102706909,0.2262732982635498,0.11165452003479004,2
-0.74533939361572266,-0.63456439971923828,0.81779062747955322,0.47942197322845459,3
0.63637340068817139,0.71188724040985107,0.10536956787109375,-0.89855468273162842,4
0.31184601783752441,-0.34742748737335205,0.24184954166412354,-0.64817285537719727,5
0.91805481910705566,0.98790228366851807,0.35982954502105713,-0.3473476767539978,6
-0.99115496873855591,-0.576790452003479,-0.48267984390258789,0.48260402679443359,7
-0.61672639846801758,-0.72424435615539551,0.072318911552429199,0.81445527076721191,8
0.61125481128692627,-0.46330881118774414,-0.22216469049453735,-0.4365803599357605,9
0.92851853370666504,-0.61741465330123901,0.50760436058044434,0.59422051906585693,10
-0.0036049485206604004,-0.26956719160079956,-0.72379112243652344,0.62931561470031738,11
0.43084776401519775,0.1650242805480957,-0.29674285650253296,0.69877874851226807,12
0.084404230117797852,0.33941555023193359,0.86809420585632324,0.17171609401702881,13
-0.33788168430328369,0.93561160564422607,0.38029265403747559,0.34237611293792725,14
-0.85553431510925293,0.99733185768127441,0.9003673791885376,-0.26060235500335693,15
-0.93447822332382202,-0.41096752882003784,0.078712224960327148,-0.99117445945739746,16
-0.43533235788345337,0.96567094326019287,-0.016084611415863037,-0.087430119514465332,17
0.88291382789611816,0.77642309665679932,-0.041952669620513916,-0.12535732984542847,18
0.66267943382263184,-0.93323510885238647,0.4980013370513916,-0.034235894680023193,19
0.47965741157531738,-0.25655055046081543,0.96882987022399902,0.68696129322052002,20
0.12319052219390869,-0.72556662559509277,0.31829833984375,-0.43637752532958984,21
-0.23218029737472534,0.68644940853118896,0.4863818883895874,0.58608269691467285,22
-0.28579616546630859,-0.079519808292388916,0.15527033805847168,0.83093476295471191,23
-0.7409207820892334,-0.75905829668045044,0.8179926872253418,0.7697601318359375,24
0.35911107063293457,0.30662930011749268,0.50204074382781982,-0.40961349010467529,25
0.94995379447937012,-0.037656009197235107,0.4879535436630249,-0.73647892475128174,26
0.84021377563476562,0.035246133804321289,0.86960256099700928,-0.25219380855560303,27
-0.21724319458007812,-0.39788496494293213,0.19917631149291992,0.35108041763305664,28
-0.27515459060668945,0.45317411422729492,-0.062063157558441162,0.61838889122009277,29
0.12016129493713379,-0.77884238958358765,-0.51087665557861328,0.78180098533630371,30
-0.99117004871368408,-0.11259406805038452,-0.26430940628051758,-0.33969098329544067,31
0.63142549991607666,-0.95341163873672485,-0.26270860433578491,0.94747388362884521,32
0.84402000904083252,0.14480531215667725,0.51280951499938965,0.49914026260375977,33
